TIPO_ARCHIVO|ARCHIVO|SENTENCIA_DML|ESQUEMA_OUTPUT|TABLA_OUTPUT|ESQUEMA_INPUT|TABLA_INPUT
Vistas|SQLAExport146.txt|REPLACE VIEW|ARMVIEWS|RMJ_PROS_ACCOUNT_VENDER|ARMINP|CRM_PYME_TABLA_TRANSF_ATRAER
Vistas|SQLAExport146.txt|REPLACE VIEW|ARMVIEWS|RMJ_PROS_ACCOUNT_VENDER|ARMVIEWS|RMU_DIFUNTOS_A
Vistas|SQLAExport1460.txt|REPLACE VIEW|ARMVIEWS|RMS_CLA_HAB_CRE_COM|ARMVIEWS|RMU_CLA_HAB_CRE_COM
Vistas|SQLAExport1461.txt|REPLACE VIEW|ARMVIEWS|RMA_CLT_CONEJEC_CTA|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_EC_CP_A
Vistas|SQLAExport1462.txt|REPLACE VIEW|ARMVIEWS|RMU_CRM_AUD_A|ARMOUT|RMC_CRM_AUD
Vistas|SQLAExport1463.txt|CREATE VIEW|ARMVIEWS|RMA_INVDAP_OFERTA_A|ARMVIEWS|RMU_INVDAP_OFERTA
Vistas|SQLAExport1464.txt|REPLACE VIEW|ARMVIEWS|RMC_CON_ASIGNACION_INTEG_A_OLD|ARMCUST|RMC_CON_ASIGNACION_INTEGRAL_A
Vistas|SQLAExport1465.txt|REPLACE VIEW|ARMVIEWS|RMU_DEUDATOTALDSF_120D_A|Edw_Vw|BCI_FINANCIAL_SYSTEM_DEBT
Vistas|SQLAExport1466.txt|CREATE VIEW|ARMVIEWS|RMU_ATC_PRC_CRITERIO_1|ARMVIEWS|RMA_DM_TCR_CTA_A
Vistas|SQLAExport1466.txt|CREATE VIEW|ARMVIEWS|RMU_ATC_PRC_CRITERIO_1|ARMVIEWS|RMA_BANCA_A
Vistas|SQLAExport1466.txt|CREATE VIEW|ARMVIEWS|RMU_ATC_PRC_CRITERIO_1|ARMINP|RME_MATRIZ_ATC
Vistas|SQLAExport1467.txt|REPLACE VIEW|ARMVIEWS|RMA_VENTA_SEG_MP_D|ARMVIEWS|RMU_VENTA_SEG_AT_MP_A
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMA_AE_COMEX_EMPRESARIOS_A
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|edw_vw|Organization_Name_Hist
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMU_EJEC_EST_FULL_COMEX_PYME_A
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMA_TBL_RIESGO_AJUS_PYME_A
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMA_MOD_PROP_PYME_M
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMA_PILOTO_FACT_CUPO_PYME_A
Vistas|SQLAExport1468.txt|REPLACE VIEW|ARMVIEWS|RMS_COMEX_PYME_SUC_A|ARMVIEWS|RMA_CUPO_DISP_FACT_PYME_A
Vistas|SQLAExport1469.txt|REPLACE VIEW|ARMVIEWS|RMU_DIFUNTOS_A|MKT_EXPLORER_TB|BASE_DIFUNTOS
Vistas|SQLAExport147.txt|REPLACE VIEW|ARMVIEWS|IN_TELEFONO_ESTRA_ATRAER_V|MKT_EXPLORER_TB|IN_TELEFONO_ESTRA
Vistas|SQLAExport1470.txt|REPLACE VIEW|ARMVIEWS|RMA_CALIFICATION_A|BCIMKT|calificacion2
Vistas|SQLAExport1471.txt|REPLACE VIEW|ARMVIEWS|REP_PRIO_POR_CUADRANTES|ARMVIEWS|FT_RECEP_RIESGO_CON_AGG
Vistas|SQLAExport1472.txt|REPLACE VIEW|ARMVIEWS|D_RMU_CRM_PYME_NOPRI_A|ARMINP|XDS_CRM_PYME_TABLA_TRANSF
Vistas|SQLAExport1472.txt|REPLACE VIEW|ARMVIEWS|D_RMU_CRM_PYME_NOPRI_A|ARMVIEWS|RMU_FORMULARIO_VISITAS_D
Vistas|SQLAExport1473.txt|REPLACE VIEW|ARMVIEWS|RMA_PTY_CARD_A|EDW_VW|PARTY_CARD
Vistas|SQLAExport1474.txt|REPLACE VIEW|ARMVIEWS|RMA_OFTA_ATC_RIESGO2_A|bcimkt|riesgo2
Vistas|SQLAExport1475.txt|REPLACE VIEW|ARMVIEWS|RMA_CREDT_COML_RIESGO_A|ARMVIEWS|RME_CREDT_COML_RIESGO_A
Vistas|SQLAExport1476.txt|REPLACE VIEW|ARMVIEWS|D_RCI_Repository|ARMCUST|D_CRM_PYME_CHECKPOINT
Vistas|SQLAExport1476.txt|REPLACE VIEW|ARMVIEWS|D_RCI_Repository|ARMOUT|D_CRM_PYME_REPOSITORIO_OFERTAS
Vistas|SQLAExport1476.txt|REPLACE VIEW|ARMVIEWS|D_RCI_Repository|ARMOUT|D_CRM_PYME_ATRAER_CHECKPOINT
Vistas|SQLAExport1476.txt|REPLACE VIEW|ARMVIEWS|D_RCI_Repository|ARMCUST|D_TMP_CRM_CTY_CONSOLIDADA
Vistas|SQLAExport1476.txt|REPLACE VIEW|ARMVIEWS|D_RCI_Repository|ARMOUT|D_RMC_PRE_CALIF_CRM_DIGITAL
Vistas|SQLAExport1476.txt|REPLACE VIEW|ARMVIEWS|D_RCI_Repository|ARMCUST|LH_REALIZED_LEAD
Vistas|SQLAExport1476.txt|REPLACE VIEW|ARMVIEWS|D_RCI_Repository|ARMCUST|LH_RUN_HISTORY
Vistas|SQLAExport1477.txt|REPLACE VIEW|ARMVIEWS|RMU_ENVIOS_EMAIL_CRM_A_B|BCIMKT|MNAP_ENVIOS_EMAIL_CRM
Vistas|SQLAExport1478.txt|REPLACE VIEW|ARMVIEWS|CGTD_RMA_TABLON_CAMPANA_A|ARMVIEWS|CGTD_RMU_TABLON_CAMPANA_A
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMVIEWS|RMA_CLT_RUT_AUTO_A
Vistas|SQLAExport1479.txt|REPLACE VIEW|ARMVIEWS|RMS_SEGUROS_AUTO_A|ARMCUST|RME_COTIZACION_SEGURO_AUTO_M
Vistas|SQLAExport148.txt|REPLACE VIEW|ARMVIEWS|RMA_CUPOTOT_VIG_TCP_A_20180704|ARMWORK|RMM_DEUDA
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMA_PRIORIZACION_FACT_PYME_A
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMA_TABLON_COMER_PYME_A
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|edw_vw|Organization_Name_Hist
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMU_PILOTO_FACT_PYME_M
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMA_RSG_PYME_M
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMA_PILOTO_FACT_CUPO_PYME_A
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMA_CUPO_DISP_FACT_PYME_A
Vistas|SQLAExport1480.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_EMPR_PYME_SUC_A_BKP1203|ARMVIEWS|RMA_GESTION_EVEREST_ULTIMA_D
Vistas|SQLAExport1481.txt|REPLACE VIEW|ARMVIEWS|RCI_COMM_CONF_INTERVAL|ARMWORK|RCI_COMM_CONF_INTERVAL
Vistas|SQLAExport1482.txt|CREATE VIEW|ARMVIEWS|D_RME_CRM_PYME_TABLA_CAPACITY|ARMINP|D_XDS_CRM_PYME_TABLA_CAPACITY
Vistas|SQLAExport1483.txt|REPLACE VIEW|ARMVIEWS|RMA_PARTY_A|ARMVIEWS|RMU_PARTY_A
Vistas|SQLAExport1484.txt|CREATE VIEW|ARMVIEWS|RMA_BCI_EFACTORING_M|ARMVIEWS|RMU_BCI_EFACTORING_M
Vistas|SQLAExport1485.txt|REPLACE VIEW|ARMVIEWS|RMA_DMC_CORREO_LKG_PLN_BKP_180627|BCIMKT|LEAKAGE_PLN_EMAIL_N
Vistas|SQLAExport1486.txt|CREATE VIEW|ARMVIEWS|RMA_HAB_NO_NAUTA_D|ARMVIEWS|RMA_EVT_CRM_NOPRI_D
Vistas|SQLAExport1487.txt|CREATE VIEW|ARMVIEWS|RMU_TUBO_COMEX_M|ARMINP|RME_TUBO_COMEX
Vistas|SQLAExport1488.txt|REPLACE VIEW|ARMVIEWS|RMJ_SUC_REGIONAL|ARMVIEWS|RMJ_SUC_EJECUTIVO
Vistas|SQLAExport1488.txt|REPLACE VIEW|ARMVIEWS|RMJ_SUC_REGIONAL|Edw_Vw|External_Identification_Hist
Vistas|SQLAExport1489.txt|REPLACE VIEW|ARMVIEWS|RMA_MRG_TCP_A|ARMWORK|RMM_MARGEN_PARTY
Vistas|SQLAExport149.txt|REPLACE VIEW|ARMVIEWS|FT_NOMINAS_ATM_CON|ARMVIEWS|VW_ODS_CON_ATM_HIST
Vistas|SQLAExport149.txt|REPLACE VIEW|ARMVIEWS|FT_NOMINAS_ATM_CON|ARMVIEWS|FT_EJECUCIONES
Vistas|SQLAExport149.txt|REPLACE VIEW|ARMVIEWS|FT_NOMINAS_ATM_CON|ARMCORE|CM_CONFIG_COMMUNICATION
Vistas|SQLAExport1490.txt|REPLACE VIEW|ARMVIEWS|RMU_CAT_SCAT_PAT_A|ARMOUT|RMC_PAT_SUC_CP_201611
Vistas|SQLAExport1490.txt|REPLACE VIEW|ARMVIEWS|RMU_CAT_SCAT_PAT_A|ARMOUT|RMC_PAT_SUC_CP_201612
Vistas|SQLAExport1490.txt|REPLACE VIEW|ARMVIEWS|RMU_CAT_SCAT_PAT_A|ARMOUT|RMC_PAT_SUC_SP_201611
Vistas|SQLAExport1490.txt|REPLACE VIEW|ARMVIEWS|RMU_CAT_SCAT_PAT_A|ARMOUT|RMC_PAT_SUC_SP_201612
Vistas|SQLAExport1491.txt|CREATE VIEW|ARMVIEWS|RMU_CRM_CHIP_AMPLIADA_TASAS|BCIMKT|CRM_CHIP_AMPLIADA_TASAS
Vistas|SQLAExport1492.txt|REPLACE VIEW|ARMVIEWS|D_RMU_CRM_PYME_INPUT_DIG_PRIO_A|ARMOUT|D_CRM_PYME_INPUT_DIGITAL_AMPLIADO
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMJ_CLT_RUT
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMA_PRIORIZACION_FACT_PYME_A
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMU_MOD_PROP_PYME_M
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMA_TABLON_COMER_PYME_A
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|edw_vw|Organization_Name_Hist
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMU_PILOTO_FACT_PYME_M
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMA_RSG_PYME_M
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMA_PILOTO_FACT_CUPO_PYME_A
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMA_CUPO_DISP_FACT_PYME_A
Vistas|SQLAExport1493.txt|REPLACE VIEW|ARMVIEWS|RMS_FACT_INB_PYME_3110|ARMVIEWS|RMA_GESTION_EVEREST_ULTIMA_D
Vistas|SQLAExport1494.txt|CREATE VIEW|ARMVIEWS|RMU_CASCADA_PYME_M|ARMINP|RME_CASCADA_PYME
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMA_PARTY_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMA_CLT_DEMO_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMA_BANCA_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DP_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DC_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMS_CANAL_REMOTO_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMJ_PROD_PRODUCT
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMR_CLT_ACC_PROD_PROD_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|edw_vw|account_card
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|edw_vw|account_party
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|edw_vw|Agreement
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|edw_vw|card
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|edw_vw|party_card
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMS_TELEFONOS_A
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMA_DECIL_PROP_SEG_AUTO
Vistas|SQLAExport1495.txt|REPLACE VIEW|ARMVIEWS|RMS_SEG_AUTO_TELEMARKETING_A|ARMVIEWS|RMA_CLT_RUT_AUTO_A
Vistas|SQLAExport1496.txt|REPLACE VIEW|ARMVIEWS|RMA_TENENCIA_CRED_CON_A|Edw_VW|AGREEMENT
Vistas|SQLAExport1496.txt|REPLACE VIEW|ARMVIEWS|RMA_TENENCIA_CRED_CON_A|EDW_VW|ACCOUNT_PARTY
Vistas|SQLAExport1497.txt|CREATE VIEW|ARMVIEWS|RMS_PARTY_RENTA_ACTUALIZADA_A|ARMVIEWS|RMU_PARTY_RENTA_A
Vistas|SQLAExport1498.txt|REPLACE VIEW|ARMVIEWS|RMU_CMP_ID_INFOCORP_A|BCIMKT|CRM_CMP_ID_INFOCORP
Vistas|SQLAExport1499.txt|REPLACE VIEW|ARMVIEWS|RMA_INTERNAUTA_A|ARMWORK|BCI_JEN_DW_A
Vistas|SQLAExport15.txt|REPLACE VIEW|ARMVIEWS|RMA_DISP_CON_PRIO_A|ARMVIEWS|RMU_DISP_CON_PRIO_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMJ_CLT_PARTY
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMA_CANTIDAD_CCT_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMINP|RME_MARCA_RIESGO
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMA_BANCA_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMS_TELEFONOS_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMU_EJECUTIVOS_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMA_EJE_EST_FULL_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMR_CLT_PTY_SUC_EJEC_EC_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMS_PARTY_RENTA_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMS_CONYUGE_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMS_SIT_LABOR_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMS_ACT_ECONOMICA_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMR_CLT_PTY_GEO_COM_DP_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMS_CANAL_REMOTO_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMA_CLT_DEMO_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMVIEWS|RMA_RANKING_SOCIOS_CON_A
Vistas|SQLAExport150.txt|REPLACE VIEW|ARMVIEWS|RMS_SOCIOS_TELE_BCI_OUT_A|ARMINP|RMC_TASA_CON_SOCIOS
Vistas|SQLAExport1500.txt|REPLACE VIEW|ARMVIEWS|RMR_CLT_RUT_EJEC_PLN_A|ARMINP|RME_ASIGNACION_EJEC_PLN
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMWORK|RMJ_CLT_ACCOUNT
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMVIEWS|RMA_CLT_RUT_A
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMVIEWS|RMU_CLT_NOMBRES_A
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMVIEWS|RMS_CORREO_A
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMVIEWS|RMA_TABLON_ATC_OFTA_INT_A
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMVIEWS|RMA_DM_TCR_CTA_A
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMVIEWS|RMA_DM_TCR_TRJ_A
Vistas|SQLAExport1501.txt|REPLACE VIEW|ARMVIEWS|RMS_LKG_EVT_ATC_WEB_1170530|ARMVIEWS|RMA_MAX_FEC_LKG_EVT_A
Vistas|SQLAExport1502.txt|REPLACE VIEW|ARMVIEWS|RMS_MARCA_READY_A|ARMVIEWS|RMU_MARCA_READY_A
Vistas|SQLAExport1503.txt|REPLACE VIEW|ARMVIEWS|RMA_LKG_OPT_AVA_PUSH_A|ARMOUT|RMC_AVA_TCR_VAR_CAMP
Vistas|SQLAExport1503.txt|REPLACE VIEW|ARMVIEWS|RMA_LKG_OPT_AVA_PUSH_A|BCIMKT|IN_AVAC_NEW_TASA
Vistas|SQLAExport1503.txt|REPLACE VIEW|ARMVIEWS|RMA_LKG_OPT_AVA_PUSH_A|ARMVIEWS|RMU_ULTIMO_DIA_HABIL_A
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|ARMCUST|LH_REALIZED_LEAD
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|ARMCORE|RT_OUTPUT_HISTORY
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|ARMCORE|SM_LOGICAL_SEGMENT
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|ARMCORE|SM_SEGMENT
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|ARMCORE|EX_SEGMENT
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|ARMVIEWS|RMU_MARCAS_ESPECIALES_M
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|BCIMKT|IN_BASE3CLIC
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|BCIMKT|jreboll_clusterpremier
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|armcore|CM_COMMUNICATION
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|armcore|EX_CAMPAIGN_COLLECTION
Vistas|SQLAExport1504.txt|REPLACE VIEW|ARMVIEWS|RMS_SUC_TEXTO1|ARMVIEWS|RMA_BANCO_CLIENTE_A
Vistas|SQLAExport1505.txt|REPLACE VIEW|ARMVIEWS|RMS_NCLI_PLN_SCOREMAX_A|ARMVIEWS|RMU_TABLON_NCLI_A
Vistas|SQLAExport1506.txt|REPLACE VIEW|ARMVIEWS|RMA_VENTA_COM_M|ARMVIEWS|RMU_VENTA_COM_A
Vistas|SQLAExport1507.txt|CREATE VIEW|ARMVIEWS|RMU_GESTION_EVEREST_PYME_M|EDW_Vw|BCI_CAMPANAS
